Device_name	hostname	IP_admin	Device_reference	ORD__Node_status	ORD__Router_type___role	ORD__Customer_code	ORD__Customer_name	ORD__Main_Community___VPN	ORD__Origin	ORD__USID___Service_Usine	ORD__Orange_Site_Ref_	ORD__Customer_defined_code	ORD__Chassis_type	Center_code	ORD__Country_code	ORD__Country_name	ORD__POP_name	Chassis_type	CLI__CPU_reference	CFG__Router_description	Auto__Topo__Site_	Topo__Site_Ref_	Cascaded	Virt____Stack_	UCPE_name	model	ORD__POP_code	Site_Code_Iata	Peer_device	MCS_role	CPU	Memory	Storage
PLHR2432	PLHR2432	10.247.33.191	PLHR2432	O/L	ICN_CPE_ROUTER	85	cathay pacific airways	cxnet	SITA	FI0250GREA	CI00186441 ~ 43027_GBR_HOUNSLOW_00002 ~ DEPARTURE, BUILDING,TERMINAL 3, HOUNSLOW, MIDDX, ROOM 3532, 3RD FLOOR, TW3 3SY, HOUNSLOW, UNITED KINGDOM	LHR-APT-BO-1	vedge-cloud-dna	-	GB	UNITED KINGDOM	LONDON	vedgecloud	-	APH-S S0+ Primary vEdge PLHR2432\nCustomer CX Cathay Pacific\nProfile GOLD + LBO	PLHR2431.PLHR2432	PLHR2431.PLHR2432		-	UCPELHR0001	sdwan_center_vedge	LHR	LHR	PLHR2431	backup	2	4096	10240
PLHR2461	PLHR2461	10.247.84.59	PLHR2461	O/L	ICN_CPE_ROUTER	164	united airlines  inc.	unitednet	SITA	FI026K4CE1	CI00004860 ~ METH_UNITEDAIRLINES_UNITEDNET ~ SOUTH PERIMETER ROAD, HOUNSLOW, MIDDLESEX, UK TW6 3LP, UNITED HOUSE BUILDING 451, TW6 3LP, GREATER LONDON, UNITED KINGDOM	LHRAP	vedge-cloud-dna	-	GB	UNITED KINGDOM	LONDON	vedge-cloud	-	 APH-S S0+ Primary vEdge PLHR2461\n Customer UA United Airlines\n Profile GOLD + LBO	PLHR2461.PLHR2462	PLHR2461.PLHR2462		-	UCPELHR0001	sdwan_center_vedge	LHR	LHR	PLHR2462	primary	2	4096	10240
PLHR2469	PLHR2469	10.247.64.222	PLHR2469	O/L	ICN_CPE_ROUTER	60	singapore airlines ltd.	sqnet	SITA	FI026Q0ABC	CI00199883 ~ 60_GBR_HOUNSLOW_003 ~ MIDDLESEX, ROOM L0.0139, TERMINAL 2, THE QUEEN'S, TW6 1EW, HOUNSLOW, UNITED KINGDOM	LHR_AP1	vedge-cloud-dna	-	GB	UNITED KINGDOM	LONDON	vedge-cloud	-	 APH-S S0+ backup vEdge PLHR2469\n Customer SQ Singapore Airlines\n Profile PLATINIUM + LBO ZSCALER + DBO	PLHR2469.PLHR2470	PLHR2469.PLHR2470		-	UCPELHR0001	sdwan_center_vedge	LHR	LHR	PLHR2470	primary	2	4096	10240
HLHR0002	HLHR0002	57.215.93.162																							UCPELHR0002	hypervisor		LHR					
PLHR2354	PLHR2354	57.215.93.160	PLHR2354	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI021FPXD4	CI00167436 ~ 53849_GBR_LONDON_006 ~ LONDON HEATHROW INTERNATIONAL AIRPORT, LONGFORD, TERMINAL 1, TW6 3XQ, HOUNSLOW, UNITED KINGDOM	APHS0+-CAT1-LHR-SEC-IPVPN	encs5412/k9	-	GB	UNITED KINGDOM	LONDON	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET LONDON PLHR2354 Virtual Machine hosted by ENCS HLHR0002 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PLHR1749.PLHR1750	PLHR1749.PLHR1750		-	UCPELHR0002	router_center_isrv	LHR	LHR	PLHR2353	backup			
PLHR2431	PLHR2431	10.247.32.234	PLHR2431	O/L	ICN_CPE_ROUTER	85	cathay pacific airways	cxnet	SITA	FI0250GPE8	CI00186441 ~ 43027_GBR_HOUNSLOW_00002 ~ DEPARTURE, BUILDING,TERMINAL 3, HOUNSLOW, MIDDX, ROOM 3532, 3RD FLOOR, TW3 3SY, HOUNSLOW, UNITED KINGDOM	LHR-APT-BO-1	vedge-cloud-dna	-	GB	UNITED KINGDOM	LONDON	vedgecloud	-	APH-S S0+ Primary vEdge PLHR2431\n Customer CX Cathay Pacific\n Profile GOLD + LBO	PLHR2431.PLHR2432	PLHR2431.PLHR2432		-	UCPELHR0002	sdwan_center_vedge	LHR	LHR	PLHR2432	primary	2	4096	10240
PLHR2462	PLHR2462	10.247.84.58	PLHR2462	O/L	ICN_CPE_ROUTER	164	united airlines  inc.	unitednet	SITA	FI026K4DE6	CI00004860 ~ METH_UNITEDAIRLINES_UNITEDNET ~ SOUTH PERIMETER ROAD, HOUNSLOW, MIDDLESEX, UK TW6 3LP, UNITED HOUSE BUILDING 451, TW6 3LP, GREATER LONDON, UNITED KINGDOM	LHRAP	vedge-cloud-dna	-	GB	UNITED KINGDOM	LONDON	vedge-cloud	-	 APH-S S0+ Primary vEdge PLHR2462\n Customer UA United Airlines\n Profile GOLD + LBO	PLHR2461.PLHR2462	PLHR2461.PLHR2462		-	UCPELHR0002	sdwan_center_vedge	LHR	LHR	PLHR2461	backup	2	4096	10240
PLHR2470	PLHR2470	10.247.64.208	PLHR2470	O/L	ICN_CPE_ROUTER	60	singapore airlines ltd.	sqnet	SITA	FI026Q0CBE	CI00199883 ~ 60_GBR_HOUNSLOW_003 ~ MIDDLESEX, ROOM L0.0139, TERMINAL 2, THE QUEEN'S, TW6 1EW, HOUNSLOW, UNITED KINGDOM	LHR_AP2	vedge-cloud-dna	-	GB	UNITED KINGDOM	LONDON	vedge-cloud	-	 APH-S S0+ Primary vEdge PLHR2470\n Customer SQ Singapore Airlines\n Profile PLATINIUM + LBO ZSCALER + DBO	PLHR2469.PLHR2470	PLHR2469.PLHR2470		-	UCPELHR0002	sdwan_center_vedge	LHR	LHR	PLHR2469	backup	2	4096	10240
HLIM0003	HLIM0003	57.205.51.143																							UCPELIM0003	hypervisor		LIM					
PLIM951	PLIM951	57.205.51.142	PLIM951	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI023LNTE7	CI00178297 ~ 53849_PER_CALLAO DISTRICT_001 ~ CALLAO EDIFICIO CENTRAL 3ER PISO, AV. ELMER FAUCETT S/N, 07031, CALLAO DISTRICT, PERU	APHS0+-CAT1-LIM-PRI-IPVPN	encs5412/k9	-	PE	PERU	LIMA	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET LIMA PLIM951 Virtual Machine hosted by ENCS HLIM0003 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PLIM292.PLIM293	PLIM292.PLIM293		-	UCPELIM0003	router_center_isrv	LIM	LIM	PLIM952	primary			
PLIM1007	PLIM1007	10.247.54.35	PLIM1007	O/L	ICN_CPE_ROUTER	164	united airlines  inc.	unitednet	SITA	GO0F5GRQ58	CI00214409 ~ 164_PER_LIMA_002 ~ S /N LIMA-CALLAO, APARTADO 680, AEROPUERTO INTERNACIONAL JORGE CHAVEZ, LIMA, PERU	PLIM538539-10	vedge-cloud-dna	-	PE	PERU	LIMA	vedge-cloud	-	 APH-S S0+ Primary vEdge PLIM1007\n Customer UA United Airlines\n Profile GOLD + LBO	PLIM1007.PLIM1008	PLIM1007.PLIM1008		-	UCPELIM0003	sdwan_center_vedge	LIM	LIM	PLIM1008	primary	2	4096	10240
HLIM0004	HLIM0004	57.214.8.21																							UCPELIM0004	hypervisor		LIM					
PLIM952	PLIM952	57.215.236.50	PLIM952	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI023LP98A	CI00178300 ~ 53849_PER_LIMA REGION_003 ~ MAIN TERMINAL BUILDING, AEROPUERTO INTL. JORGE CH VEZ, LIMA, PERU	APHS0+-CAT1-LIM-SEC-IPVPN	encs5412/k9	-	PE	PERU	LIMA	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET LIMA PLIM952 Virtual Machine hosted by ENCS HLIM0004 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PLIM292.PLIM293	PLIM292.PLIM293		-	UCPELIM0004	router_center_isrv	LIM	LIM	PLIM951	backup			
PLIM1008	PLIM1008	10.247.54.36	PLIM1008	O/L	ICN_CPE_ROUTER	164	united airlines  inc.	unitednet	SITA	FI028QQTAA	CI00214409 ~ 164_PER_LIMA_002 ~ S /N LIMA-CALLAO, APARTADO 680, AEROPUERTO INTERNACIONAL JORGE CHAVEZ, LIMA, PERU	PLIM538539-10	vedge-cloud-dna	-	PE	PERU	LIMA	vedge-cloud	-	 APH-S S0+ Primary vEdge PLIM1008\n Customer UA United Airlines\n Profile GOLD + LBO	PLIM1007.PLIM1008	PLIM1007.PLIM1008		-	UCPELIM0004	sdwan_center_vedge	LIM	LIM	PLIM1007	backup	2	4096	10240
HLIS0001	HLIS0001	57.214.3.212																							UCPELIS0001	hypervisor		LIS					
PLIS2413	PLIS2413	57.205.86.150	PLIS2413	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	GO084YT96F	CI00184246 ~ 53849_PRT_LISBON_00004 ~ AEROPORTO DE LISBOA ,ANA DATA CENTRE RUA D EDIF CIO 120, LISBON AIRPORT (LIS),, 1700-008, LISBON, PORTUGAL	-	encs5412/k9	-	PT	PORTUGAL	LISBON	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET LISBON PLIS2413 Virtual Machine hosted by ENCS HLIS0001 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PLIS945.PLIS946	PLIS945.PLIS946		-	UCPELIS0001	router_center_isrv	LIS	LIS	PLIS2414	primary			
PLIS2555	PLIS2555	10.247.89.64	PLIS2555	O/L	ICN_CPE_ROUTER	164	united airlines  inc.	unitednet	SITA	GO0E0GYM78	CI00204370 ~ 164_PRT_LISBON_004 ~ ALAMEDA DAS COMUNIDADES PORTUGUESAS, UNITED AIRLINES, 1700-111, LISBON, PORTUGAL	-	vedge-cloud-dna	-	PT	PORTUGAL	LISBON	vedge-cloud	-	 APH-S S0+ Primary vEdge PLIS2555\n Customer UA United Airlines\n Profile GOLD + LBO	PLIS2555.PLIS2556	PLIS2555.PLIS2556		-	UCPELIS0001	sdwan_center_vedge	LIS	LIS	PLIS2556	primary	2	4096	10240
PLIS2597	PLIS2597	10.71.4.85	PLIS2597	O/L	ICN_CPE_ROUTER	387	emirates	emiratesnet_aph	SITA	FI029BNYCD	CI00218044 ~ 387_PRT_LISBON_001 ~ ALAMEDA DAS COMUNIDADES , PORTUGUESAS, ALAMEDA DAS COMUNIDADES, 1700-008, LISBON, PORTUGAL	-	vedge-cloud-dna	-	PT	PORTUGAL	LISBON	vedge-cloud	-	APH-S S0+ Primary vEdge PLIS2597\n Customer EK Emirates Airlines\n Profile GOLD + LBO Zscaler	PLIS2597.PLIS2598	PLIS2597.PLIS2598		-	UCPELIS0001	sdwan_center_vedge	LIS	LIS	PLIS2598	primary	2	4096	10240
HLIS0002	HLIS0002	57.214.3.135																							UCPELIS0002	hypervisor		LIS					
PLIS2414	PLIS2414	57.205.246.56	PLIS2414	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	GO084YUG11	CI00184246 ~ 53849_PRT_LISBON_00004 ~ AEROPORTO DE LISBOA ,ANA DATA CENTRE RUA D EDIF CIO 120, LISBON AIRPORT (LIS),, 1700-008, LISBON, PORTUGAL	-	encs5412/k9	-	PT	PORTUGAL	LISBON	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET LISBON PLIS2414 Virtual Machine hosted by ENCS HLIS0002 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PLIS945.PLIS946	PLIS945.PLIS946		-	UCPELIS0002	router_center_isrv	LIS	LIS	PLIS2413	backup			
PLIS2556	PLIS2556	10.247.81.6	PLIS2556	O/L	ICN_CPE_ROUTER	164	united airlines  inc.	unitednet	SITA	GO0E0GYP65	CI00204370 ~ 164_PRT_LISBON_004 ~ ALAMEDA DAS COMUNIDADES PORTUGUESAS, UNITED AIRLINES, 1700-111, LISBON, PORTUGAL	-	vedge-cloud-dna	-	PT	PORTUGAL	LISBON	vedge-cloud	-	 APH-S S0+ Primary vEdge PLIS2556\n Customer UA United Airlines\n Profile GOLD + LBO	PLIS2555.PLIS2556	PLIS2555.PLIS2556		-	UCPELIS0002	sdwan_center_vedge	LIS	LIS	PLIS2555	backup	2	4096	10240
PLIS2598	PLIS2598	10.71.4.84	PLIS2598	O/L	ICN_CPE_ROUTER	387	emirates	emiratesnet_aph	SITA	FI029BP3A7	CI00218044 ~ 387_PRT_LISBON_001 ~ ALAMEDA DAS COMUNIDADES , PORTUGUESAS, ALAMEDA DAS COMUNIDADES, 1700-008, LISBON, PORTUGAL	-	vedge-cloud-dna	-	PT	PORTUGAL	LISBON	vedge-cloud	-	APH-S S0+ Primary vEdge PLIS2598\n Customer EK Emirates Airlines\n Profile GOLD + LBO Zscaler	PLIS2597.PLIS2598	PLIS2597.PLIS2598		-	UCPELIS0002	sdwan_center_vedge	LIS	LIS	PLIS2597	backup	2	4096	10240
HMAD0003	HMAD0003	57.215.67.242																							UCPEMAD0003	hypervisor		MAD2					
PMAD5701	PMAD5701	57.215.67.241	PMAD5701	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	GO09HRT846	CI00158045 ~ 53849_ESP_MADRID_00003 ~ TERMINAL 2, MADRID COMMUNITY OF MADRID, AEROPUERTO ADOLFO SUAREZ MADRID BARAJAS, 28042, MADRID, SPAIN	APHS0+-CAT1-MAD-PRI-IPVPN	encs5412/k9	-	ES	SPAIN	MADRID	isrv	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET MAD PMAD5701 Virtual Machine hosted by ENCS HMAD0003 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PMAD6091	PMAD6091		-	UCPEMAD0003	router_center_isrv	MAD	MAD2	PMAD5710	primary			
PMAD5882	PMAD5882	10.247.32.232	PMAD5882	O/L	ICN_CPE_ROUTER	85	cathay pacific airways	cxnet	SITA	FI024VX5DA	CI00185564 ~ 43027_ESP_MADRID_005 ~ TERNIMAL T4, BARAJAS AIRPORT, 28042, MADRID, SPAIN	MAD-APT-BO-1	vedge-cloud-dna	-	ES	SPAIN	MADRID	vedgecloud	-	APH-S S0+ Primary vEdge PMAD5882\n Customer CX Cathay Pacific\n Profile GOLD + LBO	PMAD5882.PMAD5883	PMAD5882.PMAD5883		-	UCPEMAD0003	sdwan_center_vedge	MAD	MAD2	PMAD5883	primary	2	4096	10240
PMAD6060	PMAD6060	10.247.87.123	PMAD6060	O/L	ICN_CPE_ROUTER	164	united airlines  inc.	unitednet	SITA	GO0DXJNL45	CI00203605 ~ 164_ESP_MADRID_00001_MIG_003 ~ ADOLFO SUAREZ MADRID-BARAJAS AIRPORT,T2, DIVISION DE TECNOLOG AS DE LA INFORMACION, 28042, MADRID, SPAIN	-	vedge-cloud-dna	-	ES	SPAIN	MADRID	vedgecloud	-	 APH-S S0+ Primary vEdge PMAD6060\n Customer UA United Airlines\n Profile GOLD + LBO	PMAD6060.PMAD6061	PMAD6060.PMAD6061		-	UCPEMAD0003	sdwan_center_vedge	MAD	MAD2	PMAD6061	primary	2	4096	10240
PMAD6148	PMAD6148	10.71.2.102	PMAD6148	O/L	ICN_CPE_ROUTER	387	emirates	emiratesnet_aph	SITA	FI028WCRB8	CI00215217 ~ 387_ESP_MADRID_003 ~ CENTRO DE CARGA AEREA PARCELA 1.5B3 - EDIF, AV. DE LA HISPANIDAD S/N, MADRID, SPAIN	-	vedge-cloud-dna	-	ES	SPAIN	MADRID	vedge-cloud	-	APH-S S0+ Primary vEdge PMAD6148\n Customer EK Emirates Airlines\n Profile GOLD + LBO Zscaler	PMAD6148.PMAD6149	PMAD6148.PMAD6149		-	UCPEMAD0003	sdwan_center_vedge	MAD	MAD2	PMAD6149	primary	2	4096	10240
HMAD0004	HMAD0004	57.215.93.158																							UCPEMAD0004	hypervisor		MAD2					
PMAD5710	PMAD5710	57.215.93.157	PMAD5710	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI02168WF8	CI00158047 ~ 53849_ESP_MADRID_00004 ~ TERMINAL 4, MADRID (SPAIN), AEROPUERTO ADOLFO SU REZ MADRID-BARAJAS, 28042, MADRID, SPAIN	APHS0+-CAT1-MAD-SEC-IPVPN	encs5412/k9	-	ES	SPAIN	MADRID	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET MAD PMAD5710 Virtual Machine hosted by ENCS HMAD0004 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PMAD5523.PMAD5632.PMAD5633	PMAD5523.PMAD5632.PMAD5633		-	UCPEMAD0004	router_center_isrv	MAD	MAD2	PMAD5701	backup			
PMAD5883	PMAD5883	10.247.32.233	PMAD5883	O/L	ICN_CPE_ROUTER	85	cathay pacific airways	cxnet	SITA	FI024VX7D8	CI00185564 ~ 43027_ESP_MADRID_005 ~ TERNIMAL T4, BARAJAS AIRPORT, 28042, MADRID, SPAIN	MAD-APT-BO-1	vedge-cloud-dna	-	ES	SPAIN	MADRID	vedgecloud	-	APH-S S0+ Primary vEdge PMAD5883\nCustomer CX Cathay Pacific\nProfile GOLD + LBO	PMAD5882.PMAD5883	PMAD5882.PMAD5883		-	UCPEMAD0004	sdwan_center_vedge	MAD	MAD2	PMAD5882	backup	2	4096	10240
PMAD6061	PMAD6061	10.247.87.124	PMAD6061	O/L	ICN_CPE_ROUTER	164	united airlines  inc.	unitednet	SITA	FI0278RQD9	CI00203605 ~ 164_ESP_MADRID_00001_MIG_003 ~ ADOLFO SUAREZ MADRID-BARAJAS AIRPORT,T2, DIVISION DE TECNOLOG AS DE LA INFORMACION, 28042, MADRID, SPAIN	-	vedge-cloud-dna	-	ES	SPAIN	MADRID	vedgecloud	-	 APH-S S0+ Primary vEdge PMAD6061\n Customer UA United Airlines\n Profile GOLD + LBO	PMAD6060.PMAD6061	PMAD6060.PMAD6061		-	UCPEMAD0004	sdwan_center_vedge	MAD	MAD2	PMAD6060	backup	2	4096	10240
PMAD6149	PMAD6149	10.71.2.103	PMAD6149	O/L	ICN_CPE_ROUTER	387	emirates	emiratesnet_aph	SITA	FI028WCZB0	CI00215217 ~ 387_ESP_MADRID_003 ~ CENTRO DE CARGA AEREA PARCELA 1.5B3 - EDIF, AV. DE LA HISPANIDAD S/N, MADRID, SPAIN	-	vedge-cloud-dna	-	ES	SPAIN	MADRID	vedge-cloud	-	APH-S S0+ Primary vEdge PMAD6149\n Customer EK Emirates Airlines\n Profile GOLD + LBO Zscaler	PMAD6148.PMAD6149	PMAD6148.PMAD6149		-	UCPEMAD0004	sdwan_center_vedge	MAD	MAD2	PMAD6148	backup	2	4096	10240
HMAD0011	HMAD0011	57.205.101.250																					PMAD5701		UCPEMAD0011	hypervisor		MAD2					
PMAD6091	PMAD6091	57.219.47.13	PMAD6091	NEW	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI027X9D8C	AV. DE LA HISPANIDAD S/N,AENA CPD T2 TERMINAL 2, GROUND FLOOR	-	encs5412/k9	-	ES	SPAIN	MADRID	encs5412/k9	-	-	PMAD6091	PMAD6091	PMAD5701	-	UCPEMAD0011	router_center_isrv	MAD	MAD2	-	primary			
HMAD0012	HMAD0012	57.215.93.141																							UCPEMAD0012	hypervisor		MAD2					
PMAD6092	PMAD6092	57.219.47.53	PMAD6092	NEW	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI027XB7FF	AV. DE LA HISPANIDAD S/N TERMINAL 2, MADRID (SPAIN),AENA CPD T2,GROUND FLOR BUILDING: DIVISI N DE TECNOLOG AS DE LA INFORMACI	-	encs5412/k9	-	ES	SPAIN	MADRID	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET MADRID PMAD6092 Virtual Machine hosted by ENCS HMAD0012 Cluster with ENCS HMAD0004 Front-End Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PMAD5523.PMAD5632.PMAD5633	PMAD5523.PMAD5632.PMAD5633	PMAD5710	-	UCPEMAD0012	router_center_isrv	MAD	MAD2	-	backup			
HMAN0001	HMAN0001	57.220.21.61																							UCPEMAN0001	hypervisor		MAN1					
PMAN1486	PMAN1486	57.220.21.112	PMAN1486	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI0212U783	CI00161724 ~ 53849_GBR_MANCHESTER_00001_MIG_002 ~ MANCHESTER AIRPORT, TERMINAL 2, M90 1QX, MANCHESTER, UNITED KINGDOM	APHS0+-CAT1-MAN-PRI-IPVPN	encs5412/k9	-	GB	UNITED KINGDOM	MANCHESTER	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET MANCHESTER PMAN1486 Virtual Machine hosted by ENCS HMAN0001 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PMAN534.PMAN535	PMAN534.PMAN535		-	UCPEMAN0001	router_center_isrv	MAN	MAN1	PMAN1489	primary			
PMAN1567	PMAN1567	10.247.64.206	PMAN1567	O/L	ICN_CPE_ROUTER	85	cathay pacific airways	cxnet	SITA	FI026V0CAF	CI00200241 ~ 43027_GBR_MANCHESTER_004 ~ ENG COMMS ROOM S2003, ROOM 0806, TERMINAL 2, M90 5PH, MANCHESTER, UNITED KINGDOM	MAN-ENG-BO-1	vedge-cloud-dna	-	GB	UNITED KINGDOM	MANCHESTER	vedgecloud	-	APH-S S0+ Primary vEdge PMAN1567\n Customer CX Cathay Pacific\n Profile GOLD + LBO	PMAN1566.PMAN1567	PMAN1566.PMAN1567		-	UCPEMAN0001	sdwan_center_vedge	MAN	MAN1	PMAN1566	backup	2	4096	10240
PMAN1688	PMAN1688	10.71.5.125	PMAN1688	O/L	ICN_CPE_ROUTER	387	emirates	emiratesnet_aph	SITA	FI029H6QF9	CI00216839 ~ 387_GBR_MANCHESTER__MIG1353 ~ MANCHESTER AIRPORT, 4M BUILDING, M90 3RR, MANCHESTER, UNITED KINGDOM	-	vedge-cloud-dna	-	GB	UNITED KINGDOM	MANCHESTER	vedge-cloud	-	APH-S S0+ Primary vEdge PMAN1688\n Customer EK Emirates Airlines\n Profile GOLD + LBO Zscaler	PMAN1688.PMAN1689	PMAN1688.PMAN1689		-	UCPEMAN0001	sdwan_center_vedge	MAN	MAN1	PMAN1689	primary	2	4096	10240
HMAN0002	HMAN0002	57.215.67.228																							UCPEMAN0002	hypervisor		MAN1					
PMAN1489	PMAN1489	57.215.67.224	PMAN1489	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI0219B7BA	CI00217948 ~ 53849_GBR_MANCHESTER_00001_MIG_013 ~ MANCHESTER AIRPORT, TERMINAL 3, M90 3BB, MANCHESTER, UNITED KINGDOM	-	encs5412/k9	-	GB	UNITED KINGDOM	MANCHESTER	isrv	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET MANSHESTER PMAN1489 Virtual Machine hosted by ENCS HMAN0002 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PMAN1489	PMAN1489		-	UCPEMAN0002	router_center_isrv	MAN	MAN1	-	primary			
PMAN1566	PMAN1566	10.247.64.207	PMAN1566	O/L	ICN_CPE_ROUTER	85	cathay pacific airways	cxnet	SITA	FI026V0BAE	CI00200241 ~ 43027_GBR_MANCHESTER_004 ~ ENG COMMS ROOM S2003, ROOM 0806, TERMINAL 2, M90 5PH, MANCHESTER, UNITED KINGDOM	MAN-ENG-BO-1	vedge-cloud-dna	-	GB	UNITED KINGDOM	MANCHESTER	vedge-cloud	-	APH-S S0+ Primary vEdge PMAN1566\nCustomer CX Cathay Pacific\nProfile GOLD + LBO	PMAN1566.PMAN1567	PMAN1566.PMAN1567		-	UCPEMAN0002	sdwan_center_vedge	MAN	MAN1	PMAN1567	primary	2	4096	10240
PMAN1689	PMAN1689	10.71.5.126	PMAN1689	O/L	ICN_CPE_ROUTER	387	emirates	emiratesnet_aph	SITA	FI029H6TFC	CI00216839 ~ 387_GBR_MANCHESTER__MIG1353 ~ MANCHESTER AIRPORT, 4M BUILDING, M90 3RR, MANCHESTER, UNITED KINGDOM	-	vedge-cloud-dna	-	GB	UNITED KINGDOM	MANCHESTER	vedge-cloud	-	APH-S S0+ Primary vEdge PMAN1689\n Customer EK Emirates Airlines\n Profile GOLD + LBO Zscaler	PMAN1688.PMAN1689	PMAN1688.PMAN1689		-	UCPEMAN0002	sdwan_center_vedge	MAN	MAN1	PMAN1688	backup	2	4096	10240
HMCO0001	HMCO0001	57.214.20.228																							UCPEMCO0001	hypervisor		MCO					
PMCO179	PMCO179	57.205.135.121	PMCO179	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI01Y8CJF8	CI00123437 ~ 53849_USA_ORLANDO__MIG1464 ~ 9277H AIRPORT BLVD, 32827, ORLANDO, UNITED STATES	-	encs5412/k9	-	US	UNITED STATES	ORLANDO	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET ORLANDO PMCO179 Virtual Machine hosted by ENCS HMCO0001 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PMCO051.PMCO052	PMCO051.PMCO052		-	UCPEMCO0001	router_center_isrv	MCO	MCO	-	backup			
PMCO222	PMCO222	10.247.54.39	PMCO222	O/L	ICN_CPE_ROUTER	387	emirates	emiratesnet_aph	SITA	FI028WJNA4	CI00215283 ~ 387_USA_ORLANDO_003 ~ 9303 JEFF FUQUA BLVD, 32827, ORLANDO, UNITED STATES	-	vedge-cloud-dna	-	US	UNITED STATES	ORLANDO	vedgecloud	-	APH-S S0+ Primary vEdge PMCO222\n Customer EK Emirates Airlines\n Profile GOLD + LBO Zscaler	PMCO222.PMCO223	PMCO222.PMCO223		-	UCPEMCO0001	sdwan_center_vedge	MCO	MCO	PMCO223	primary	2	4096	10240
PORL177	UMCO0001	-																							UCPEMCO0001	sdwan_center_vedge		MCO					
HMCO0002	HMCO0002	57.214.20.229																							UCPEMCO0002	hypervisor		MCO					
PMCO180	PMCO180	57.205.48.159	PMCO180	O/L	ICN_CPE_ROUTER	53849	airporthub	sita_sdwannet	SITA	FI01Y8CMFF	CI00123437 ~ 53849_USA_ORLANDO__MIG1464 ~ 9277H AIRPORT BLVD, 32827, ORLANDO, UNITED STATES	-	encs5412/k9	-	US	UNITED STATES	ORLANDO	cisco-integrated-services-virtual-router	VXE	INTEGRATED SERVICES VIRTUAL ROUTER SITA_SDWANNET ORLANDO pmco180 Virtual Machine hosted by ENCS hmco0002 Infos:ZZZ Sdx Airports SOLUTIONS ARCHITECTS sdxairports.solutionsarchitects@orange.com	PMCO051.PMCO052	PMCO051.PMCO052		-	UCPEMCO0002	router_center_isrv	MCO	MCO	-	backup			
